KernelName,GridSize,BlockSize,Comp_inst_kernel,avg_comp_lat,glob_inst_kernel,avg_glob_lat,avg_shar_lat,block_size,misc_inst_kernel,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,cache_penalty,Avg,Time,Regs,Loops
bfs,4096,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,18.005952380952383,23.0,44381423.0,21,200
bfs,8192,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,36.011904761904766,28.0,46878674.0,21,200
bfs,16384,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,36.011904761904766,32.0,51215932.0,21,200
bfs,32768,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,48.01587301587301,36.0,60498975.0,21,200
bfs,65536,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,5,8,3,1.0,57.61904761904762,36.0,80052054.0,21,200
bfs,130722,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,10,16,6,1.0,143.6629704066685,35.0,118885076.0,21,200
bfs,262144,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,20,32,12,1.0,288.09523809523813,35.0,164776407.0,21,200
bfs,524288,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,35,56,21,1.0,520.4301075268818,34.0,253834474.0,21,200
bfs,1048576,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,65,104,39,5.0,982.3575331772053,20.0,431359759.0,21,200
bfs,2097152,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,125,200,75,23.0,1904.7619047619048,17.0,805410559.0,21,200
bfs,4194304,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,245,392,147,90.0,187.78897451096623,32.0,1631783703.0,21,200
bfs,8388608,2,35,75.14285714285714,11,494.3636363636364, NaN,2,1,490,784,294,361.0,375.57794902193245,45.0,3331684875.0,21,200
bfs,256,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,2.250744047619048,22.0,40731480.0,21,200
bfs,512,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,4.501488095238096,21.0,41597941.0,21,200
bfs,1024,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,9.002976190476192,23.0,42665395.0,21,200
bfs,2048,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,18.005952380952383,26.0,46453135.0,21,200
bfs,4096,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,36.011904761904766,30.0,47868222.0,21,200
bfs,8192,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,36.011904761904766,35.0,51425588.0,21,200
bfs,16384,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,48.01587301587301,38.0,60896496.0,21,200
bfs,32768,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,5,8,3,1.0,57.61904761904762,38.0,79503067.0,21,200
bfs,65361,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,10,16,6,1.0,143.6629704066685,37.0,118423472.0,21,200
bfs,131072,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,20,32,12,1.0,288.09523809523813,36.0,165804731.0,21,200
bfs,262144,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,35,56,21,1.0,520.4301075268818,36.0,254178084.0,21,200
bfs,524288,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,65,104,39,5.0,982.3575331772053,18.0,439008681.0,21,200
bfs,1048576,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,125,200,75,23.0,1904.7619047619048,26.0,833109558.0,21,200
bfs,2097152,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,245,392,147,90.0,187.78897451096623,34.0,1640374392.0,21,200
bfs,4194304,4,35,75.14285714285714,11,494.3636363636364, NaN,4,1,490,784,294,361.0,375.57794902193245,44.0,3294695565.0,21,200
bfs,128,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,2.250744047619048,13.0,43332661.0,21,200
bfs,256,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,4.501488095238096,17.0,41790673.0,21,200
bfs,512,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,9.002976190476192,19.0,43586190.0,21,200
bfs,1024,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,18.005952380952383,24.0,45337631.0,21,200
bfs,2048,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,36.011904761904766,29.0,48148497.0,21,200
bfs,4096,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,36.011904761904766,34.0,50823782.0,21,200
bfs,8192,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,48.01587301587301,38.0,60636992.0,21,200
bfs,16384,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,5,8,3,1.0,57.61904761904762,37.0,79422176.0,21,200
bfs,32681,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,10,16,6,1.0,143.66516839890252,37.0,118206981.0,21,200
bfs,65536,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,20,32,12,1.0,288.09523809523813,36.0,165302606.0,21,200
bfs,131072,8,35,75.14285714285714,11,494.3636363636364, NaN,8,1,35,56,21,1.0,520.4301075268818,35.0,247811496.0,21,200
