Sr No.,Benchmark,Kernel Name,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sim,comp_lat_sim,avg_comp_lat,glob_inst_kernel,glob_inst_sim,glob_lat_sim,avg_glob_lat,shar_inst_kernel,shar_inst_sim,shar_lat_sim,avg_shar_lat,misc_inst_kernel,misc_inst_sim,misc_lat_sim,avg_misc_lat,total_inst,branch,glob_load_sim,glob_store_sim,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power
362,saxpy,Saxpy,4000,256,1024000,8,0,11,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,256,308,1,30,4937.757,5800,0,0,125,63097.3147,70.24315
681,saxpy,Saxpy,1000,1024,1024000,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,1024,77,1,30,4937.757,5800,0,0,31.25,63097.3147,67.55583
679,saxpy,Saxpy,4000,256,1024000,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,256,308,1,30,4937.757,5800,0,0,125,63097.3147,69.97902
678,saxpy,Saxpy,8000,128,1024000,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,128,616,1,30,4937.757,5800,0,0,250,63097.3147,67.9068
677,saxpy,Saxpy,16000,64,1024000,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,64,1231,0.5,30,4937.757,5800,0,0,500,63097.3147,63.80851
676,saxpy,Saxpy,32000,32,1024000,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,32,2462,0.25,30,4937.757,5800,0,0,1000,63097.3147,61.2532
675,saxpy,Saxpy,64000,16,1024000,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,32297,16,4924,0.25,30,4937.757,5800,0,0,2000,63097.3147,60.82965
377,saxpy,Saxpy,1024,1024,1048576,7,0,14,429,5421,12.63636364,7,117,55680,475.8974359,0,0,0,0,2,1521,15210,10,2067,39,78,39,33072,1024,79,1,31,4937.757,5747.6129,0,0,32,64609.395,67.81926
426,saxpy,Saxpy,1280,1024,1310720,7,0,14,539,6811,12.63636364,9,147,68891,468.6462585,0,0,0,0,0,1911,19110,10,2597,49,98,49,51940,1024,99,1,39,5413.1031,7065.7436,0,0,40,92552.0661,68.54674
418,saxpy,Saxpy,2560,512,1310720,7,0,14,539,6811,12.63636364,9,147,68891,468.6462585,0,0,0,0,0,1911,19110,10,2597,49,98,49,51940,512,197,1,39,5413.1031,7065.7436,0,0,80,92552.0661,69.95251
410,saxpy,Saxpy,5120,256,1310720,7,0,14,539,6811,12.63636364,9,147,68891,468.6462585,0,0,0,0,0,1911,19110,10,2597,49,98,49,51940,256,394,1,39,5413.1031,7065.7436,0,0,160,92552.0661,67.06786
402,saxpy,Saxpy,10240,128,1310720,7,0,14,539,6811,12.63636364,9,147,68891,468.6462585,0,0,0,0,0,1911,19110,10,2597,49,98,49,51940,128,788,1,39,5413.1031,7065.7436,0,0,320,92552.0661,68.06786
419,saxpy,Saxpy,2560,1024,2621440,7,0,14,1078,13622,12.63636364,9,294,168785,574.0986395,0,0,0,0,0,3822,38220,10,5194,98,196,98,207760,1024,197,1,76,7698.8086,17766.8421,0,0,80,260296.8326,69.22812
411,saxpy,Saxpy,5120,512,2621440,7,0,14,1078,13622,12.63636364,9,294,168785,574.0986395,0,0,0,0,0,3822,38220,10,5194,98,196,98,207760,512,394,1,76,7698.8086,17766.8421,0,0,160,260296.8326,71.22771
403,saxpy,Saxpy,10240,256,2621440,7,0,14,1078,13622,12.63636364,9,294,168785,574.0986395,0,0,0,0,0,3822,38220,10,5194,98,196,98,207760,256,788,1,76,7698.8086,17766.8421,0,0,320,260296.8326,72.34144
412,saxpy,Saxpy,5120,1024,5242880,7,0,14,2167,27383,12.63636364,9,591,339293,574.0998308,0,0,0,0,0,7683,76830,10,10441,197,394,197,835280,1024,394,1,151,12103.7258,35951.5762,0,0,160,665646.233,69.93121
404,saxpy,Saxpy,10240,512,5242880,7,0,14,2167,27383,12.63636364,9,591,339293,574.0998308,0,0,0,0,0,7683,76830,10,10441,197,394,197,835280,512,788,1,151,12103.7258,35951.5762,0,0,320,665646.233,72.02404
680,saxpy,Saxpy,20000,512,10240000,7,0,14,4235,53515,12.63636364,9,1155,663085.5,574.1,0,0,0,0,0,15015,150150,10,20405,385,770,385,3188281,512,1539,1,294,19737.6534,70481.0268,0,0,625,1558011.389,72.59431
405,saxpy,Saxpy,10240,1024,10485760,7,0,14,4334,54766,12.63636364,9,1182,678586,574.0998308,0,0,0,0,0,15366,153660,10,20882,394,788,394,3341120,1024,788,1,301,20080.5649,72142.0332,0,0,320,1604831.314,70.2491
448,saxpy,Saxpyshared,128,16,2048,10,12,18,18,205,11.38888889,7,3,833,277.6666667,0,0,0,0,0,63,630,10,84,1,2,2,3,16,10,0.25,1,3103.429,5.2063,0,0,4,5.2278,54.26636
449,saxpy,Saxpyshared,128,32,4096,10,12,18,18,205,11.38888889,7,3,833,277.6666667,0,0,0,0,0,63,630,10,84,1,2,2,5,32,10,0.25,1,3103.429,10.4125,0,0,4,10.4555,54.56429
441,saxpy,Saxpyshared,256,16,4096,10,12,18,18,205,11.38888889,7,3,833,277.6666667,0,0,0,0,0,63,630,10,84,1,2,2,5,16,20,0.25,1,3103.429,10.4125,0,0,8,10.4555,54.66429
450,saxpy,Saxpyshared,128,64,8192,10,12,18,18,205,11.38888889,7,3,872,290.6666667,0,0,0,0,0,63,630,10,84,1,2,1,11,64,10,0.5,1,3103.429,21.8,0,0,4,20.9111,55.18426
442,saxpy,Saxpyshared,256,32,8192,10,12,18,18,205,11.38888889,7,3,872,290.6666667,0,0,0,0,0,63,630,10,84,1,2,1,11,32,20,0.25,1,3103.429,21.8,0,0,8,20.9111,57.505
434,saxpy,Saxpyshared,512,16,8192,10,12,18,18,205,11.38888889,7,3,872,290.6666667,0,0,0,0,0,63,630,10,84,1,2,1,11,16,40,0.25,1,3103.429,21.8,0,0,16,20.9111,59.51298
451,saxpy,Saxpyshared,128,128,16384,10,12,18,18,205,11.38888889,7,3,990,330,0,0,0,0,0,63,630,10,84,1,2,1,21,128,10,1,2,3103.429,24.75,0,0,4,41.8221,59.67515
443,saxpy,Saxpyshared,256,64,16384,10,12,18,18,205,11.38888889,7,3,990,330,0,0,0,0,0,63,630,10,84,1,2,1,21,64,20,0.5,2,3103.429,24.75,0,0,8,41.8221,59.41054
435,saxpy,Saxpyshared,512,32,16384,10,12,18,18,205,11.38888889,7,3,990,330,0,0,0,0,0,63,630,10,84,1,2,1,21,32,40,0.25,2,3103.429,24.75,0,0,16,41.8221,62.15214
427,saxpy,Saxpyshared,1024,16,16384,10,12,18,18,205,11.38888889,7,3,990,330,0,0,0,0,0,63,630,10,84,1,2,1,21,16,79,0.25,2,3103.429,24.75,0,0,32,41.8221,63.13
476,saxpy,Saxpyshared,1280,16,20480,10,12,18,18,205,11.38888889,7,3,1048,349.3333333,0,0,0,0,0,63,630,10,84,1,2,1,26,16,99,0.25,2,3103.429,32.75,0,0,40,52.2777,65.26817
452,saxpy,Saxpyshared,128,256,32768,10,12,18,36,410,11.38888889,7,6,1879,313.1666667,0,0,0,0,0,126,1260,10,168,2,4,2,84,256,10,1,2,3152.2748,93.95,0,0,4,162.6376,67.15742
444,saxpy,Saxpyshared,256,128,32768,10,12,18,36,410,11.38888889,7,6,1879,313.1666667,0,0,0,0,0,126,1260,10,168,2,4,2,84,128,20,1,2,3152.2748,93.95,0,0,8,162.6376,74.38165
436,saxpy,Saxpyshared,512,64,32768,10,12,18,36,410,11.38888889,7,6,1879,313.1666667,0,0,0,0,0,126,1260,10,168,2,4,2,84,64,40,0.5,2,3152.2748,93.95,0,0,16,162.6376,67.30626
428,saxpy,Saxpyshared,1024,32,32768,10,12,18,36,410,11.38888889,7,6,1879,313.1666667,0,0,0,0,0,126,1260,10,168,2,4,2,84,32,79,0.25,2,3152.2748,93.95,0,0,32,162.6376,67.38497
477,saxpy,Saxpyshared,1280,32,40960,10,12,18,36,410,11.38888889,7,6,1888,314.6666667,0,0,0,0,0,126,1260,10,168,2,4,2,105,32,99,0.25,2,3152.2748,118,0,0,40,203.8117,68.9495
469,saxpy,Saxpyshared,2560,16,40960,10,12,18,36,410,11.38888889,7,6,1888,314.6666667,0,0,0,0,0,126,1260,10,168,2,4,2,105,16,197,0.25,2,3152.2748,118,0,0,80,203.8117,71.68502
453,saxpy,Saxpyshared,128,512,65536,10,12,18,54,615,11.38888889,7,9,2869,318.7777778,0,0,0,0,0,189,1890,10,252,3,6,3,252,512,10,1,3,3201.0893,191.2667,0,0,4,480.4724,78.94324
445,saxpy,Saxpyshared,256,256,65536,10,12,18,54,615,11.38888889,7,9,2869,318.7777778,0,0,0,0,0,189,1890,10,252,3,6,3,252,256,20,1,3,3201.0893,191.2667,0,0,8,480.4724,80.05773
437,saxpy,Saxpyshared,512,128,65536,10,12,18,54,615,11.38888889,7,9,2869,318.7777778,0,0,0,0,0,189,1890,10,252,3,6,3,252,128,40,1,3,3201.0893,191.2667,0,0,16,480.4724,79.83181
429,saxpy,Saxpyshared,1024,64,65536,10,12,18,54,615,11.38888889,7,9,2869,318.7777778,0,0,0,0,0,189,1890,10,252,3,6,3,252,64,79,0.5,3,3201.0893,191.2667,0,0,32,480.4724,77.74874
478,saxpy,Saxpyshared,1280,64,81920,10,12,18,72,820,11.38888889,7,12,3858,321.5,0,0,0,0,0,252,2520,10,336,4,8,4,420,64,99,0.5,3,3249.8725,321.5,0,0,40,786.7701,80.40981
470,saxpy,Saxpyshared,2560,32,81920,10,12,18,72,820,11.38888889,7,12,3858,321.5,0,0,0,0,0,252,2520,10,336,4,8,4,420,32,197,0.25,3,3249.8725,321.5,0,0,80,786.7701,76.30975
462,saxpy,Saxpyshared,5120,16,81920,10,12,18,72,820,11.38888889,7,12,3858,321.5,0,0,0,0,0,252,2520,10,336,4,8,4,420,16,394,0.25,3,3249.8725,321.5,0,0,160,786.7701,78.01849
454,saxpy,Saxpyshared,128,1024,131072,10,12,18,90,1025,11.38888889,7,15,4947,329.8,0,0,0,0,0,315,3150,10,420,5,10,5,840,1024,10,1,5,3298.6245,395.76,0,0,4,1554.2187,91.39539
446,saxpy,Saxpyshared,256,512,131072,10,12,18,90,1025,11.38888889,7,15,4947,329.8,0,0,0,0,0,315,3150,10,420,5,10,5,840,512,20,1,5,3298.6245,395.76,0,0,8,1554.2187,90.93415
438,saxpy,Saxpyshared,512,256,131072,10,12,18,90,1025,11.38888889,7,15,4947,329.8,0,0,0,0,0,315,3150,10,420,5,10,5,840,256,40,1,5,3298.6245,395.76,0,0,16,1554.2187,93.47935
430,saxpy,Saxpyshared,1024,128,131072,10,12,18,90,1025,11.38888889,7,15,4947,329.8,0,0,0,0,0,315,3150,10,420,5,10,5,840,128,79,1,5,3298.6245,395.76,0,0,32,1554.2187,93.65621
479,saxpy,Saxpyshared,1280,128,163840,10,12,18,126,1435,11.38888889,7,21,7041,335.2857143,0,0,0,0,0,441,4410,10,588,7,14,7,1470,128,99,1,6,3396.035,586.75,0,0,40,2635.1785,98.11864
471,saxpy,Saxpyshared,2560,64,163840,10,12,18,126,1435,11.38888889,7,21,7041,335.2857143,0,0,0,0,0,441,4410,10,588,7,14,7,1470,64,197,0.5,6,3396.035,586.75,0,0,80,2635.1785,95.90084
463,saxpy,Saxpyshared,5120,32,163840,10,12,18,126,1435,11.38888889,7,21,7041,335.2857143,0,0,0,0,0,441,4410,10,588,7,14,7,1470,32,394,0.25,6,3396.035,586.75,0,0,160,2635.1785,89.35315
455,saxpy,Saxpyshared,10240,16,163840,10,12,18,126,1435,11.38888889,7,21,7041,335.2857143,0,0,0,0,0,441,4410,10,588,7,14,7,1470,16,788,0.25,6,3396.035,586.75,0,0,320,2635.1785,83.68635
447,saxpy,Saxpyshared,256,1024,262144,10,12,18,180,2050,11.38888889,7,30,10554,351.8,0,0,0,0,0,630,6300,10,840,10,20,10,3360,1024,20,1,9,3541.917,938.1333,0,0,8,5780.6798,97.70537
439,saxpy,Saxpyshared,512,512,262144,10,12,18,180,2050,11.38888889,7,30,10554,351.8,0,0,0,0,0,630,6300,10,840,10,20,10,3360,512,40,1,9,3541.917,938.1333,0,0,16,5780.6798,100.86376
431,saxpy,Saxpyshared,1024,256,262144,10,12,18,180,2050,11.38888889,7,30,10554,351.8,0,0,0,0,0,630,6300,10,840,10,20,10,3360,256,79,1,9,3541.917,938.1333,0,0,32,5780.6798,101.63556
480,saxpy,Saxpyshared,1280,256,327680,10,12,18,234,2665,11.38888889,7,39,14149,362.7948718,0,0,0,0,0,819,8190,10,1092,13,26,13,5460,256,99,1,10,3687.5191,1414.9,0,0,40,9014.1178,105.30374
472,saxpy,Saxpyshared,2560,128,327680,10,12,18,234,2665,11.38888889,7,39,14149,362.7948718,0,0,0,0,0,819,8190,10,1092,13,26,13,5460,128,197,1,10,3687.5191,1414.9,0,0,80,9014.1178,105.48055
464,saxpy,Saxpyshared,5120,64,327680,10,12,18,234,2665,11.38888889,7,39,14149,362.7948718,0,0,0,0,0,819,8190,10,1092,13,26,13,5460,64,394,0.5,10,3687.5191,1414.9,0,0,160,9014.1178,102.36665
456,saxpy,Saxpyshared,10240,32,327680,10,12,18,234,2665,11.38888889,7,39,14149,362.7948718,0,0,0,0,0,819,8190,10,1092,13,26,13,5460,32,788,0.25,10,3687.5191,1414.9,0,0,320,9014.1178,92.76126
440,saxpy,Saxpyshared,512,1024,524288,10,12,18,36,4100,113.8888889,7,60,23749,395.8166667,0,0,0,0,0,1260,12600,10,1356,20,40,20,10848,1024,40,1,16,4026.1716,2374.9,0,0,16,20325.4766,105.57146
432,saxpy,Saxpyshared,1024,512,524288,10,12,18,36,4100,113.8888889,7,60,23749,395.8166667,0,0,0,0,0,1260,12600,10,1356,20,40,20,10848,512,79,1,16,4026.1716,2374.9,0,0,32,20325.4766,109.7272
481,saxpy,Saxpyshared,1280,512,655360,10,12,18,450,5125,11.38888889,7,75,31337,417.8266667,0,0,0,0,0,1575,15750,10,2100,25,50,25,21000,512,99,1,20,4267.1386,3133.7,0,0,40,29960.3858,111.42517
473,saxpy,Saxpyshared,2560,256,655360,10,12,18,450,5125,11.38888889,7,75,31337,417.8266667,0,0,0,0,0,1575,15750,10,2100,25,50,25,21000,256,197,1,20,4267.1386,3133.7,0,0,80,29960.3858,106.342
465,saxpy,Saxpyshared,5120,128,655360,10,12,18,450,5125,11.38888889,7,75,31337,417.8266667,0,0,0,0,0,1575,15750,10,2100,25,50,25,21000,128,394,1,20,4267.1386,3133.7,0,0,160,29960.3858,110.49706
457,saxpy,Saxpyshared,10240,64,655360,10,12,18,450,5125,11.38888889,7,75,31337,417.8266667,0,0,0,0,0,1575,15750,10,2100,25,50,25,21000,64,788,0.5,20,4267.1386,3133.7,0,0,320,29960.3858,107.34558
433,saxpy,Saxpyshared,1024,1024,1048576,10,12,18,702,7995,11.38888889,7,117,55607,475.2735043,0,0,0,0,0,2457,24570,10,3276,39,78,39,52416,1024,79,1,31,4937.757,5740.0774,0,0,32,64609.395,111.2624
482,saxpy,Saxpyshared,1280,1024,1310720,10,12,18,882,10045,11.38888889,7,147,68891,468.6462585,0,0,0,0,0,3087,30870,10,4116,49,98,49,82320,1024,99,1,39,5413.1031,7065.7436,0,0,40,92552.0661,110.20311
474,saxpy,Saxpyshared,2560,512,1310720,10,12,18,882,10045,11.38888889,7,147,68891,468.6462585,0,0,0,0,0,3087,30870,10,4116,49,98,49,82320,512,197,1,39,5413.1031,7065.7436,0,0,80,92552.0661,111.18213
466,saxpy,Saxpyshared,5120,256,1310720,10,12,18,882,10045,11.38888889,7,147,68891,468.6462585,0,0,0,0,0,3087,30870,10,4116,49,98,49,82320,256,394,1,39,5413.1031,7065.7436,0,0,160,92552.0661,112.79696
458,saxpy,Saxpyshared,10240,128,1310720,10,12,18,882,10045,11.38888889,7,147,68891,468.6462585,0,0,0,0,0,3087,30870,10,4116,49,98,49,82320,128,788,1,39,5413.1031,7065.7436,0,0,320,92552.0661,113.87127
475,saxpy,Saxpyshared,2560,1024,2621440,10,12,18,1764,20090,11.38888889,7,294,168785,574.0986395,0,0,0,0,0,6174,61740,10,8232,98,196,98,329280,1024,197,1,76,7698.8086,17766.8421,0,0,80,260296.8326,111.773
467,saxpy,Saxpyshared,5120,512,2621440,10,12,18,1764,20090,11.38888889,7,294,168785,574.0986395,0,0,0,0,0,6174,61740,10,8232,98,196,98,329280,512,394,1,76,7698.8086,17766.8421,0,0,160,260296.8326,113.50788
459,saxpy,Saxpyshared,10240,256,2621440,10,12,18,1764,20090,11.38888889,7,294,168785,574.0986395,0,0,0,0,0,6174,61740,10,8232,98,196,98,329280,256,788,1,76,7698.8086,17766.8421,0,0,320,260296.8326,115.06473
468,saxpy,Saxpyshared,5120,1024,5242880,10,12,18,3546,40385,11.38888889,7,591,339293,574.0998308,0,0,0,0,0,12411,124110,10,16548,197,394,197,1323840,1024,394,1,151,12103.7258,35951.5762,0,0,160,665646.233,112.487
460,saxpy,Saxpyshared,10240,512,5242880,10,12,18,3546,40385,11.38888889,7,591,339293,574.0998308,0,0,0,0,0,12411,124110,10,16548,197,394,197,1323840,512,788,1,151,12103.7258,35951.5762,0,0,320,665646.233,114.34751
461,saxpy,Saxpyshared,10240,1024,10485760,10,12,18,7092,80770,11.38888889,7,1182,678586,574.0998308,0,0,0,0,0,24822,248220,10,33096,394,788,394,5295360,1024,788,1,301,20080.5649,72142.0332,0,0,320,1604831.314,103.0178
149,Scan,scanExclusiveShared,1664,1024,1703936,20,2048,34,5376,51968,9.666666667,5,128,58714.5,458.7070313,0,0,0,0,6,10368,103680,10,15872,128,64,64,412672,1024,128,1,50,5112.404,6106.308,0,0,52,110920.4001,122.45502
148,Scan,scanExclusiveShared,3328,512,1703936,20,2048,34,5376,51968,9.666666667,5,128,58714.5,458.7070313,0,0,0,0,6,10368,103680,10,15872,128,64,64,412672,512,256,1,50,5112.404,6106.308,0,0,104,110920.4001,135.36421
147,Scan,scanExclusiveShared,6656,256,1703936,20,2048,34,5376,51968,9.666666667,5,128,58714.5,458.7070313,0,0,0,0,6,10368,103680,10,15872,128,64,64,412672,256,512,1,50,5112.404,6106.308,0,0,208,110920.4001,140.3679
150,Scan,scanExclusiveShared,13312,128,1703936,20,2048,34,5376,51968,9.666666667,5,128,58714.5,458.7070313,0,0,0,0,6,10368,103680,10,15872,128,64,64,412672,128,1024,1,50,5112.404,6106.308,0,0,416,110920.4001,138.8856
483,Scan,scanExclusiveShared,26624,64,1703936,20,2048,34,5376,51968,9.666666667,5,128,58714.5,458.7070313,0,0,0,0,6,10368,103680,10,15872,128,64,64,412672,64,2048,0.5,50,5112.404,6106.308,0,0,832,110920.4001,130.11356
484,Scan,scanExclusiveShared,53248,32,1703936,20,2048,34,5376,51968,9.666666667,5,128,58714.5,458.7070313,0,0,0,0,6,10368,103680,10,15872,128,64,64,412672,32,4096,0.25,50,5112.404,6106.308,0,0,1664,110920.4001,112.25821
154,Shfl_scan,shfl_initimage,1080,120,129600,27,512,338,1690,12960,7.668639053,7,25,8238,329.52,2,10,360,36,50,5835,58350,10,7560,120,5,20,14950,120,84,1,5,3460.906,651.6387,62855.5291,113.9184,33.75,2437.6507,111.703
152,Shfl_scan,shfl_scan_test,256,256,65536,14,0,42,2466,25011,10.14233577,6,42,13389,318.7857143,2,39,1404,36,21,2871,28710,10,5418,30,3,6,5418,256,20,1,3,3735.991,892.6,31791.0961,444.1926,8,1921.1764,53.822
151,Shfl_scan,shfl_uniform_add,256,256,65536,8,16,18,54,645,11.94444444,3,51,16258,318.7843137,0,39,1404,36,5,192,1920,10,336,6,6,3,336,256,20,1,3,3881.2206,1083.8667,31791.0961,444.1926,8,2245.5649,71.2799
153,Shfl_scan,shfl_vertical,60,256,15360,29,1125,84,84,887,10.55952381,8,11,3576,325.0909091,9,11,396,,18,308,3080,10,414,4,3,3,97,256,5,1,1,3233.6149,167.625,7449.5957,125.3094,1.875,136.1359,53.995
26,simpleCUFFT,ComplexPointwiseMulAndScale,1,64,64,41,0,21,,,#DIV/0!,7,,,#DIV/0!,0,,0,,0,,0,#DIV/0!,0,,,,0,64,1,0.5,1,3054.552,#DIV/0!,0,0,0.0313,0,63.034
155,simpleCUFFT,ComplexPointwiseMulAndScale,32,256,8192,14,0,21,,,#DIV/0!,7,,,#DIV/0!,0,,0,0,0,,0,#DIV/0!,0,,,,0,256,3,1,1,3054.552,#DIV/0!,0,0,1,0,63.034
13,simpleHyperQ,kernel_A,1,1,1,8,0,8,,,#DIV/0!,3,,,#DIV/0!,0,,0,0,0,,0,#DIV/0!,0,,,,0,1,1,0.25,1,3054.552,#DIV/0!,0,0,0.0313,0,58.029
14,simpleHyperQ,kernel_B,1,1,1,8,0,8,,,#DIV/0!,3,,,#DIV/0!,0,,0,0,0,,0,#DIV/0!,0,,,,0,1,1,0.25,1,3054.552,#DIV/0!,0,0,0.0313,0,58.029
12,simpleHyperQ,sum,1,32,32,14,256,28,,,#DIV/0!,4,,,#DIV/0!,3,,0,#DIV/0!,2,,0,#DIV/0!,0,,,,0,32,1,0.25,1,3054.552,#DIV/0!,0,0,0.0313,0,54.487
933,Square,square,64,32,2048,8,0,10,10,117,11.7,4,2,555,277.5,0,0,0,0,0,32,320,10,44,0,1,1,1,32,5,0.25,1,3087.1402,3.4688,0,0,2,3.5036,53.10871
941,Square,square,23,256,5888,8,0,10,10,117,11.7,4,2,555,277.5,0,0,0,0,0,32,320,10,44,0,1,1,4,256,2,1,1,3087.1402,9.9727,0,0,0.7188,10.5107,54.11079
927,Square,square,100,64,6400,8,0,10,10,117,11.7,4,2,559,279.5,0,0,0,0,0,32,320,10,44,0,1,1,4,64,8,0.5,1,3087.1402,10.918,0,0,3.125,11.2114,54.5413
934,Square,square,32,256,8192,8,0,10,10,117,11.7,4,2,581,290.5,0,0,0,0,0,32,320,10,44,0,1,1,6,256,3,1,1,3087.1402,14.525,0,0,1,14.0143,54.51641
926,Square,square,50,216,10800,8,0,10,10,117,11.7,4,2,606,303,0,0,0,0,0,32,320,10,44,0,1,1,7,216,4,0.98,1,3087.1402,19.9731,0,0,1.5625,18.2185,56.03547
940,Square,square,23,512,11776,8,0,10,10,117,11.7,4,2,615,307.5,0,0,0,0,0,32,320,10,44,0,1,1,8,512,2,1,1,3087.1402,22.1016,0,0,0.7188,20.3207,55.75296
945,Square,square,46,256,11776,8,0,10,10,117,11.7,4,2,615,307.5,0,0,0,0,0,32,320,10,44,0,1,1,8,256,4,1,1,3087.1402,22.1016,0,0,1.4375,20.3207,55.13326
491,Square,square,16,1024,16384,8,0,10,10,117,11.7,4,2,660,330,0,0,0,0,0,32,320,10,44,0,1,1,11,1024,2,1,2,3087.1402,16.5,0,0,0.5,28.0285,56.99951
936,Square,square,32,512,16384,8,0,10,10,117,11.7,4,2,660,330,0,0,0,0,0,32,320,10,44,0,1,1,11,512,3,1,2,3087.1402,16.5,0,0,1,28.0285,56.55903
932,Square,square,64,256,16384,8,0,10,10,117,11.7,4,2,660,330,0,0,0,0,0,32,320,10,44,0,1,1,11,256,5,1,2,3087.1402,16.5,0,0,2,28.0285,55.4753
939,Square,square,150,128,19200,8,0,10,10,117,11.7,4,2,686,343,0,0,0,0,0,32,320,10,44,0,1,1,13,128,12,1,2,3087.1402,20.0977,0,0,4.6875,32.9335,56.64634
930,Square,square,300,64,19200,8,0,10,10,117,11.7,4,2,686,343,0,0,0,0,0,32,320,10,44,0,1,1,13,64,24,0.5,2,3087.1402,20.0977,0,0,9.375,32.9335,62.46976
925,Square,square,50,512,25600,8,0,10,10,117,11.7,4,2,686,343,0,0,0,0,0,32,320,10,44,0,1,1,17,512,4,1,2,3087.1402,26.7969,0,0,1.5625,43.4442,60.03816
922,Square,square,100,256,25600,8,0,10,10,117,11.7,4,2,686,343,0,0,0,0,0,32,320,10,44,0,1,1,17,256,8,1,2,3087.1402,26.7969,0,0,3.125,43.4442,58.59675
487,Square,square,200,128,25600,8,0,10,10,117,11.7,4,2,686,343,0,0,0,0,0,32,320,10,44,0,1,1,17,128,16,1,2,3087.1402,26.7969,0,0,6.25,43.4442,59.03761
944,Square,square,250,128,32000,8,0,10,20,234,11.7,4,4,1253,313.25,0,0,0,0,0,64,640,10,88,0,2,2,43,128,20,1,2,3119.7144,61.1816,0,0,7.8125,106.7831,60.4032
492,Square,square,32,1024,32768,8,0,10,20,234,11.7,4,4,1253,313.25,0,0,0,0,0,64,640,10,88,0,2,2,44,1024,3,1,2,3119.7144,62.65,0,0,1,109.5567,61.6389
931,Square,square,64,512,32768,8,0,10,20,234,11.7,4,4,1253,313.25,0,0,0,0,0,64,640,10,88,0,2,2,44,512,5,1,2,3119.7144,62.65,0,0,2,109.5567,61.68844
935,Square,square,256,128,32768,8,0,10,20,234,11.7,4,4,1253,313.25,0,0,0,0,0,64,640,10,88,0,2,2,44,128,20,1,2,3119.7144,62.65,0,0,8,109.5567,62.02722
924,Square,square,50,1024,51200,8,0,10,20,234,11.7,4,4,1265,316.25,0,0,0,0,0,64,640,10,88,0,2,2,69,1024,4,1,3,3119.7144,65.8854,0,0,1.5625,171.9624,66.51648
923,Square,square,100,512,51200,8,0,10,20,234,11.7,4,4,1265,316.25,0,0,0,0,0,64,640,10,88,0,2,2,69,512,8,1,3,3119.7144,65.8854,0,0,3.125,171.9624,65.88481
485,Square,square,200,256,51200,8,0,10,20,234,11.7,4,4,1265,316.25,0,0,0,0,0,64,640,10,88,0,2,2,69,256,16,1,3,3119.7144,65.8854,0,0,6.25,171.9624,65.36126
929,Square,square,300,216,64800,8,0,10,20,234,11.7,4,4,1275,318.75,0,0,0,0,0,64,640,10,88,0,2,2,87,216,24,0.98,3,3119.7144,84.0454,0,0,9.375,216.3398,67.225
493,Square,square,64,1024,65536,8,0,10,30,351,11.7,4,6,1912,318.6666667,0,0,0,0,0,96,960,10,132,0,3,3,132,1024,5,1,3,3152.2748,127.4667,0,0,2,325.2752,68.2984
488,Square,square,256,256,65536,8,0,10,30,351,11.7,4,6,1912,318.6666667,0,0,0,0,0,96,960,10,132,0,3,3,132,256,20,1,3,3152.2748,127.4667,0,0,8,325.2752,69.50391
937,Square,square,150,512,76800,8,0,10,30,351,11.7,4,6,1924,320.6666667,0,0,0,0,0,96,960,10,132,0,3,3,155,512,12,1,3,3152.2748,150.3125,0,0,4.6875,380.8602,73.80323
921,Square,square,100,1024,102400,8,0,10,40,468,11.7,4,8,2599,324.875,0,0,0,0,0,128,1280,10,176,0,4,4,275,1024,8,1,4,3184.8213,203.0469,0,0,3.125,671.0711,75.57762
486,Square,square,200,512,102400,8,0,10,40,468,11.7,4,8,2599,324.875,0,0,0,0,0,128,1280,10,176,0,4,4,275,512,16,1,4,3184.8213,203.0469,0,0,6.25,671.0711,74.98008
942,Square,square,250,512,128000,8,0,10,50,585,11.7,4,10,3292,329.2,0,0,0,0,0,160,1600,10,220,0,5,5,430,512,20,1,5,3217.3538,257.1875,0,0,7.8125,1035.4248,80.58395
938,Square,square,150,1024,153600,8,0,10,60,702,11.7,4,12,4003,333.5833333,0,0,0,0,0,192,1920,10,264,0,6,6,619,1024,12,1,5,3249.8725,375.2813,0,0,4.6875,1477.69,80.18349
