Sr No.,Benchmark,Kernel Name,,C/M,grid_size,block_size,Total Threads,reg_thread,shmem_block,comp_inst_kernel,comp_inst_sm,comp_lat_sm,avg_comp_lat,glob_inst_kernel,glob_inst_sm,glob_lat_sm,avg_glob_lat,shar_inst_kernel,shar_inst_sm,shar_lat_sm,avg_shar_lat,misc_inst_kernel,misc_inst_sm,misc_lat_sm,avg_misc_lat,total_inst,branch,glob_load_sm,glob_store_sm,inst_issue_cycles,sm_active,waves,occupancy,wtotal,Global_Throughput,cache_penalty,sh_penalty,sh_throughput,n_warps,glb_penalty,Power,inst_issue_cycle
1138,saxpy2,saxpymulti,,,512,64,32768.0000,12,0,21,294,4886,16.61904762,7,98,30703.57123,313.3017472,0,0,0,0,77,1078,10780,10,1470,42,70,28,735,64,40,0.5,2.0000,4635.1265,1535.1786,0.0000,0.0000,16.0000,1806.5844,71.55029,
1139,saxpy2,saxpymulti,,,1024,32,32768.0000,12,0,21,294,4886,16.61904762,7,98,30703.57123,313.3017472,0,0,0,0,77,1078,10780,10,1470,42,70,28,735,32,79,0.2500,2.0000,4635.1265,1535.1786,0.0000,0.0000,32.0000,1806.5844,70.66347,
1140,saxpy2,saxpymulti,,,1280,32,40960.0000,12,0,21,357,5933,16.61904762,7,119,37446.5849,314.677184,0,0,0,0,77,1309,13090,10,1785,51,85,34,1116,32,99,0.2500,2.0000,4969.5415,2340.4116,0.0000,0.0000,40.0000,2564.0856,70.62487,
1141,saxpy2,saxpymulti,,,2560,16,40960.0000,12,0,21,357,5933,16.61904762,7,119,37446.5849,314.677184,0,0,0,0,77,1309,13090,10,1785,51,85,34,1116,16,197,0.2500,2.0000,4969.5415,2340.4116,0.0000,0.0000,80.0000,2564.0856,73.58959,
1142,saxpy2,saxpymulti,,,128,512,65536.0000,12,0,21,567,9423,16.61904762,7,189,60253.86044,318.8034944,0,0,0,0,77,2079,20790,10,2835,81,135,54,2835,512,10,1.0000,3.0000,6073.4953,4016.9240,0.0000,0.0000,4.0000,5317.9821,81.97635,
1143,saxpy2,saxpymulti,,,256,256,65536.0000,12,0,21,567,9423,16.61904762,7,189,60253.86044,318.8034944,0,0,0,0,77,2079,20790,10,2835,81,135,54,2835,256,20,1.0000,3.0000,6073.4953,4016.9240,0.0000,0.0000,8.0000,5317.9821,82.31534,
1144,saxpy2,saxpymulti,,,512,128,65536.0000,12,0,21,567,9423,16.61904762,7,189,60253.86044,318.8034944,0,0,0,0,77,2079,20790,10,2835,81,135,54,2835,128,40,1.0000,3.0000,6073.4953,4016.9240,0.0000,0.0000,16.0000,5317.9821,82.6688,
1145,saxpy2,saxpymulti,,,1024,64,65536.0000,12,0,21,567,9423,16.61904762,7,189,60253.86044,318.8034944,0,0,0,0,77,2079,20790,10,2835,81,135,54,2835,64,79,0.5,3.0000,6073.4953,4016.9240,0.0000,0.0000,32.0000,5317.9821,79.688,
1146,saxpy2,saxpymulti,,,1280,64,81920.0000,12,0,21,693,11517,16.61904762,7,231,74279.05901,321.554368,0,0,0,0,77,2541,25410,10,3465,99,165,66,4331,64,99,0.5,3.0000,6727.9945,6189.9216,0.0000,0.0000,40.0000,7315.7568,84.563,
1147,saxpy2,saxpymulti,,,2560,32,81920.0000,12,0,21,693,11517,16.61904762,7,231,74279.05901,321.554368,0,0,0,0,77,2541,25410,10,3465,99,165,66,4331,32,197,0.2500,3.0000,6727.9945,6189.9216,0.0000,0.0000,80.0000,7315.7568,77.6321,
1148,saxpy2,saxpymulti,,,128,16,2048.0000,12,0,21,21,349,16.61904762,7,7,2157.007014,308.1438592,0,0,0,0,77,77,770,10,105,3,5,2,3,16,10,0.2500,1.0000,3168.5498,13.4813,0.0000,0.0000,4.0000,11.9474,54.984,
1149,saxpy2,saxpymulti,,,5120,16,81920.0000,12,0,21,693,11517,16.61904762,7,231,74279.05901,321.554368,0,0,0,0,77,2541,25410,10,3465,99,165,66,4331,16,394,0.2500,3.0000,6727.9945,6189.9216,0.0000,0.0000,160.0000,7315.7568,76.4131,
1150,saxpy2,saxpymulti,,,200,512,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,512,16,1.0000,4.0000,7698.8086,7464.6821,0.0000,0.0000,6.2500,10202.0498,88.968,
1151,saxpy2,saxpymulti,,,400,256,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,256,31,1.0000,4.0000,7698.8086,7464.6821,0.0000,0.0000,12.5000,10202.0498,87.53597,
1152,saxpy2,saxpymulti,,,800,128,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,128,62,1.0000,4.0000,7698.8086,7464.6821,0.0000,0.0000,25.0000,10202.0498,91.24306,
1153,saxpy2,saxpymulti,,,1600,64,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,64,124,0.5,4.0000,7698.8086,7464.6821,0.0000,0.0000,50.0000,10202.0498,87.91767,
1154,saxpy2,saxpymulti,,,3200,32,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,32,247,0.2500,4.0000,7698.8086,7464.6821,0.0000,0.0000,100.0000,10202.0498,79.35439,
1155,saxpy2,saxpymulti,,,6400,16,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,16,493,0.2500,4.0000,7698.8086,7464.6821,0.0000,0.0000,200.0000,10202.0498,77.44176,
1156,saxpy2,saxpymulti,,,100,1024,102400.0000,12,0,21,882,14658,16.61904762,7,294,95547.93024,324.99296,0,0,0,0,77,3234,32340,10,4410,126,210,84,6891,1024,8,1.0000,4.0000,7698.8086,7464.6821,0.0000,0.0000,3.1250,10202.0498,88.12952,
1157,saxpy2,saxpymulti,,,1000,128,128000.0000,12,0,21,1092,18148,16.61904762,7,364,119861.9968,329.2912,0,0,0,0,77,4004,40040,10,5460,156,260,104,10664,128,77,1.0000,5.0000,8762.2919,9364.2185,0.0000,0.0000,31.2500,13838.8838,96.15848,
1158,saxpy2,saxpymulti,,,128,1024,131072.0000,12,0,21,1113,18497,16.61904762,7,371,122358.3928,329.8069888,0,0,0,0,77,4081,40810,10,5565,159,265,106,11130,1024,10,1.0000,5.0000,8867.7690,9788.6714,0.0000,0.0000,4.0000,14299.2513,90.96803,
1159,saxpy2,saxpymulti,,,256,512,131072.0000,12,0,21,1113,18497,16.61904762,7,371,122358.3928,329.8069888,0,0,0,0,77,4081,40810,10,5565,159,265,106,11130,512,20,1.0000,5.0000,8867.7690,9788.6714,0.0000,0.0000,8.0000,14299.2513,94.75585,
1160,saxpy2,saxpymulti,,,512,256,131072.0000,12,0,21,1113,18497,16.61904762,7,371,122358.3928,329.8069888,0,0,0,0,77,4081,40810,10,5565,159,265,106,11130,256,40,1.0000,5.0000,8867.7690,9788.6714,0.0000,0.0000,16.0000,14299.2513,95.40775,
1161,saxpy2,saxpymulti,,,1024,128,131072.0000,12,0,21,1113,18497,16.61904762,7,371,122358.3928,329.8069888,0,0,0,0,77,4081,40810,10,5565,159,265,106,11130,128,79,1.0000,5.0000,8867.7690,9788.6714,0.0000,0.0000,32.0000,14299.2513,95.5521,
1162,saxpy2,saxpymulti,,,1280,128,163840.0000,12,0,21,1386,23034,16.61904762,7,462,154912.636,335.308736,0,0,0,0,77,5082,50820,10,6930,198,330,132,17325,128,99,1.0000,6.0000,10224.7278,12909.3863,0.0000,0.0000,40.0000,19255.4255,101.67737,
1163,saxpy2,saxpymulti,,,2560,64,163840.0000,12,0,21,1386,23034,16.61904762,7,462,154912.636,335.308736,0,0,0,0,77,5082,50820,10,6930,198,330,132,17325,64,197,0.5,6.0000,10224.7278,12909.3863,0.0000,0.0000,80.0000,19255.4255,93.31904,
1164,saxpy2,saxpymulti,,,5120,32,163840.0000,12,0,21,1386,23034,16.61904762,7,462,154912.636,335.308736,0,0,0,0,77,5082,50820,10,6930,198,330,132,17325,32,394,0.2500,6.0000,10224.7278,12909.3863,0.0000,0.0000,160.0000,19255.4255,82.357,
1165,saxpy2,saxpymulti,,,10240,16,163840.0000,12,0,21,1386,23034,16.61904762,7,462,154912.636,335.308736,0,0,0,0,77,5082,50820,10,6930,198,330,132,17325,16,788,0.2500,6.0000,10224.7278,12909.3863,0.0000,0.0000,320.0000,19255.4255,78.05033,
1166,saxpy2,saxpymulti,,,1500,128,192000.0000,12,0,21,1617,26873,16.61904762,7,539,183279.8352,340.0368,0,0,0,0,77,5929,59290,10,8085,231,385,154,23687,128,116,1.0000,7.0000,11352.5181,15341.5041,0.0000,0.0000,46.8750,23724.9450,106.83817,
1167,saxpy2a,saxpymultivar,,,128,16,2048.0000,12,0,19,19,307,16.15789474,6,6,1713,285.5,0,0,0,0,72,72,720,10,97,3,4,2,3,16,10,0.2500,1.0000,3152.2748,10.7063,0.0000,0.0000,4.0000,10.2935,53.7941,
1168,saxpy2a,saxpymultivar,,,128,32,4096.0000,12,0,19,38,614,16.15789474,6,12,4030.01856,335.83488,0,0,0,0,72,144,1440,10,194,6,8,4,12,32,10,0.2500,1.0000,3249.8725,50.3752,0.0000,0.0000,4.0000,39.9376,53.59297,
1169,saxpy2a,saxpymultivar,,,256,16,4096.0000,12,0,19,38,614,16.15789474,6,12,4030.01856,335.83488,0,0,0,0,72,144,1440,10,194,6,8,4,12,16,20,0.2500,1.0000,3249.8725,50.3752,0.0000,0.0000,8.0000,39.9376,55.96573,
1170,saxpy2a,saxpymultivar,,,128,64,8192.0000,12,0,19,76,1228,16.15789474,6,24,6980.58624,290.85776,0,0,0,0,72,288,2880,10,388,12,16,8,49,64,10,0.2500,1.0000,3444.6935,174.5147,0.0000,0.0000,4.0000,150.7153,57.7747,
1171,saxpy2a,saxpymultivar,,,256,32,8192.0000,12,0,19,76,1228,16.15789474,6,24,6980.58624,290.85776,0,0,0,0,72,288,2880,10,388,12,16,8,49,32,20,0.2500,1.0000,3444.6935,174.5147,0.0000,0.0000,8.0000,150.7153,57.83147,
1172,saxpy2a,saxpymultivar,,,512,16,8192.0000,12,0,19,76,1228,16.15789474,6,24,6980.58624,290.85776,0,0,0,0,72,288,2880,10,388,12,16,8,49,16,40,0.2500,1.0000,3444.6935,174.5147,0.0000,0.0000,16.0000,150.7153,60.7495,
1173,saxpy2a,saxpymultivar,,,10,1024,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,1024,1,1.0000,1.0000,3541.9170,281.8568,0.0000,0.0000,0.3125,229.0285,57.63801,
1174,saxpy2a,saxpymultivar,,,20,512,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,512,2,1.0000,1.0000,3541.9170,281.8568,0.0000,0.0000,0.6250,229.0285,56.63624,
1175,saxpy2a,saxpymultivar,,,40,256,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,256,4,1.0000,1.0000,3541.9170,281.8568,0.0000,0.0000,1.2500,229.0285,58.10215,
1176,saxpy2a,saxpymultivar,,,80,128,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,128,7,1.0000,1.0000,3541.9170,281.8568,0.0000,0.0000,2.5000,229.0285,56.41404,
1177,saxpy2a,saxpymultivar,,,160,64,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,64,13,0.5000,1.0000,3541.9170,281.8568,0.0000,0.0000,5.0000,229.0285,56.9967,
1178,saxpy2a,saxpymultivar,,,320,32,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,32,25,0.2500,1.0000,3541.9170,281.8568,0.0000,0.0000,10.0000,229.0285,60.12987,
1179,saxpy2a,saxpymultivar,,,640,16,10240.0000,12,0,19,95,1535,16.15789474,6,30,9019.416,300.6472,0,0,0,0,72,360,3600,10,485,15,20,10,76,16,50,0.2500,1.0000,3541.9170,281.8568,0.0000,0.0000,20.0000,229.0285,62.2422,
1180,saxpy2a,saxpymultivar,,,128,128,16384.0000,12,0,19,133,2149,16.15789474,6,42,13860.65184,330.01552,0,0,0,0,72,504,5040,10,679,21,28,14,170,128,10,1.0000,2.0000,3735.9910,346.5163,0.0000,0.0000,4.0000,486.3738,58.68719,
1181,saxpy2a,saxpymultivar,,,256,64,16384.0000,12,0,19,133,2149,16.15789474,6,42,13860.65184,330.01552,0,0,0,0,72,504,5040,10,679,21,28,14,170,64,20,0.5000,2.0000,3735.9910,346.5163,0.0000,0.0000,8.0000,486.3738,60.90857,
1182,saxpy2a,saxpymultivar,,,512,32,16384.0000,12,0,19,133,2149,16.15789474,6,42,13860.65184,330.01552,0,0,0,0,72,504,5040,10,679,21,28,14,170,32,40,0.2500,2.0000,3735.9910,346.5163,0.0000,0.0000,16.0000,486.3738,60.47382,
1183,saxpy2a,saxpymultivar,,,1024,16,16384.0000,12,0,19,133,2149,16.15789474,6,42,13860.65184,330.01552,0,0,0,0,72,504,5040,10,679,21,28,14,170,16,79,0.2500,2.0000,3735.9910,346.5163,0.0000,0.0000,32.0000,486.3738,64.90363,
1184,saxpy2a,saxpymultivar,,,1280,16,20480.0000,12,0,19,171,2763,16.15789474,6,54,18878.0976,349.5944,0,0,0,0,72,648,6480,10,873,27,36,18,273,16,99,0.2500,2.0000,3929.5685,589.9406,0.0000,0.0000,40.0000,743.1656,68.36997,
1185,saxpy2a,saxpymultivar,,,128,256,32768.0000,12,0,19,266,4298,16.15789474,6,84,26317.34676,313.3017472,0,0,0,0,72,1008,10080,10,1358,42,56,28,679,256,10,1.0000,2.0000,4411.3490,1315.8673,0.0000,0.0000,4.0000,1627.0528,64.40108,
1186,saxpy2a,saxpymultivar,,,256,128,32768.0000,12,0,19,266,4298,16.15789474,6,84,26317.34676,313.3017472,0,0,0,0,72,1008,10080,10,1358,42,56,28,679,128,20,1.0000,2.0000,4411.3490,1315.8673,0.0000,0.0000,8.0000,1627.0528,69.21918,
1187,saxpy2a,saxpymultivar,,,512,64,32768.0000,12,0,19,266,4298,16.15789474,6,84,26317.34676,313.3017472,0,0,0,0,72,1008,10080,10,1358,42,56,28,679,64,40,0.5000,2.0000,4411.3490,1315.8673,0.0000,0.0000,16.0000,1627.0528,67.3682,
1188,saxpy2a,saxpymultivar,,,1024,32,32768.0000,12,0,19,266,4298,16.15789474,6,84,26317.34676,313.3017472,0,0,0,0,72,1008,10080,10,1358,42,56,28,679,32,79,0.2500,2.0000,4411.3490,1315.8673,0.0000,0.0000,32.0000,1627.0528,68.27391,
1189,saxpy2a,saxpymultivar,,,1280,32,40960.0000,12,0,19,323,5219,16.15789474,6,102,32097.07277,314.677184,0,0,0,0,72,1224,12240,10,1649,51,68,34,1031,32,99,0.2500,2.0000,4698.9402,2006.0670,0.0000,0.0000,40.0000,2324.3532,69.69074,
1190,saxpy2a,saxpymultivar,,,2560,16,40960.0000,12,0,19,323,5219,16.15789474,6,102,32097.07277,314.677184,0,0,0,0,72,1224,12240,10,1649,51,68,34,1031,16,197,0.2500,2.0000,4698.9402,2006.0670,0.0000,0.0000,80.0000,2324.3532,70.99841,
1191,saxpy2a,saxpymultivar,,,128,512,65536.0000,12,0,19,513,8289,16.15789474,6,162,51646.16609,318.8034944,0,0,0,0,72,1944,19440,10,2619,81,108,54,2619,512,10,1.0000,3.0000,5649.6373,3443.0777,0.0000,0.0000,4.0000,4900.2497,75.2768,
1192,saxpy2a,saxpymultivar,,,256,256,65536.0000,12,0,19,513,8289,16.15789474,6,162,51646.16609,318.8034944,0,0,0,0,72,1944,19440,10,2619,81,108,54,2619,256,20,1,3.0000,5649.6373,3443.0777,0.0000,0.0000,8.0000,4900.2497,77.76255,
1193,saxpy2a,saxpymultivar,,,512,128,65536.0000,12,0,19,513,8289,16.15789474,6,162,51646.16609,318.8034944,0,0,0,0,72,1944,19440,10,2619,81,108,54,2619,128,40,1.0000,3.0000,5649.6373,3443.0777,0.0000,0.0000,16.0000,4900.2497,78.14261,
1194,saxpy2a,saxpymultivar,,,1024,64,65536.0000,12,0,19,513,8289,16.15789474,6,162,51646.16609,318.8034944,0,0,0,0,72,1944,19440,10,2619,81,108,54,2619,64,79,0.5000,3.0000,5649.6373,3443.0777,0.0000,0.0000,32.0000,4900.2497,75.03486,
1195,saxpy2a,saxpymultivar,,,1280,64,81920.0000,12,0,19,627,10131,16.15789474,6,198,63667.76486,321.554368,0,0,0,0,72,2376,23760,10,3201,99,132,66,4001,64,99,0.5000,3.0000,6214.2394,5305.6471,0.0000,0.0000,40.0000,6789.0673,78.22992,
1196,saxpy2a,saxpymultivar,,,2560,32,81920.0000,12,0,19,627,10131,16.15789474,6,198,63667.76486,321.554368,0,0,0,0,72,2376,23760,10,3201,99,132,66,4001,32,197,0.2500,3.0000,6214.2394,5305.6471,0.0000,0.0000,80.0000,6789.0673,74.95103,
1197,saxpy2a,saxpymultivar,,,128,16,2048.0000,12,0,19,19,307,16.15789474,6,6,1848.863155,308.1438592,0,0,0,0,72,72,720,10,97,3,4,2,3,16,10,0.2500,1.0000,3152.2748,11.5554,0.0000,0.0000,4.0000,10.2935,53.33644,
1198,saxpy2a,saxpymultivar,,,5120,16,81920.0000,12,0,19,627,10131,16.15789474,6,198,63667.76486,321.554368,0,0,0,0,72,2376,23760,10,3201,99,132,66,4001,16,394,0.2500,3.0000,6214.2394,5305.6471,0.0000,0.0000,160.0000,6789.0673,73.63488,
1199,saxpy2a,saxpymultivar,,,200,512,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,512,16,1.0000,4.0000,7053.0506,6398.2989,0.0000,0.0000,6.2500,9545.2470,81.61765,
1200,saxpy2a,saxpymultivar,,,400,256,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,256,31,1.0000,4.0000,7053.0506,6398.2989,0.0000,0.0000,12.5000,9545.2470,83.60017,
1201,saxpy2a,saxpymultivar,,,800,128,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,128,62,1.0000,4.0000,7053.0506,6398.2989,0.0000,0.0000,25.0000,9545.2470,85.09776,
1202,saxpy2a,saxpymultivar,,,1600,64,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,64,124,0.5000,4.0000,7053.0506,6398.2989,0.0000,0.0000,50.0000,9545.2470,80.72095,
1203,saxpy2a,saxpymultivar,,,3200,32,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,32,247,0.2500,4.0000,7053.0506,6398.2989,0.0000,0.0000,100.0000,9545.2470,75.41507,
1204,saxpy2a,saxpymultivar,,,6400,16,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,16,493,0.2500,4.0000,7053.0506,6398.2989,0.0000,0.0000,200.0000,9545.2470,74.92273,
1205,saxpy2a,saxpymultivar,,,100,1024,102400.0000,12,0,19,798,12894,16.15789474,6,252,81898.22592,324.99296,0,0,0,0,72,3024,30240,10,4074,126,168,84,6366,1024,8,1.0000,4.0000,7053.0506,6398.2989,0.0000,0.0000,3.1250,9545.2470,81.04803,
1206,saxpy2a,saxpymultivar,,,1000,128,128000.0000,12,0,19,988,15964,16.15789474,6,312,102738.8544,329.2912,0,0,0,0,72,3744,37440,10,5044,156,208,104,9852,128,77,1.0000,5.0000,7973.7950,8026.4730,0.0000,0.0000,31.2500,13034.8765,87.98262,
1207,saxpy2a,saxpymultivar,,,128,1024,131072.0000,12,0,19,1007,16271,16.15789474,6,318,104878.6224,329.8069888,0,0,0,0,72,3816,38160,10,5141,159,212,106,10282,1024,10,1.0000,5.0000,8065.2227,8390.2898,0.0000,0.0000,4.0000,13476.1091,85.48497,
1208,saxpy2a,saxpymultivar,,,256,512,131072.0000,12,0,19,1007,16271,16.15789474,6,318,104878.6224,329.8069888,0,0,0,0,72,3816,38160,10,5141,159,212,106,10282,512,20,1.0000,5.0000,8065.2227,8390.2898,0.0000,0.0000,8.0000,13476.1091,86.13841,
1209,saxpy2a,saxpymultivar,,,512,256,131072.0000,12,0,19,1007,16271,16.15789474,6,318,104878.6224,329.8069888,0,0,0,0,72,3816,38160,10,5141,159,212,106,10282,256,40,1.0000,5.0000,8065.2227,8390.2898,0.0000,0.0000,16.0000,13476.1091,87.34938,
1210,saxpy2a,saxpymultivar,,,1024,128,131072.0000,12,0,19,1007,16271,16.15789474,6,318,104878.6224,329.8069888,0,0,0,0,72,3816,38160,10,5141,159,212,106,10282,128,79,1.0000,5.0000,8065.2227,8390.2898,0.0000,0.0000,32.0000,13476.1091,90.57504,
1211,saxpy2a,saxpymultivar,,,1280,128,163840.0000,12,0,19,1254,20262,16.15789474,6,396,132782.2595,335.308736,0,0,0,0,72,4752,47520,10,6402,198,264,132,16005,128,99,1.0000,6.0000,9243.1892,11065.1883,0.0000,0.0000,40.0000,18257.2870,91.79285,
1212,saxpy2a,saxpymultivar,,,2560,64,163840.0000,12,0,19,1254,20262,16.15789474,6,396,132782.2595,335.308736,0,0,0,0,72,4752,47520,10,6402,198,264,132,16005,64,197,0.5,6.0000,9243.1892,11065.1883,0.0000,0.0000,80.0000,18257.2870,85.78175,
1213,saxpy2a,saxpymultivar,,,5120,32,163840.0000,12,0,19,1254,20262,16.15789474,6,396,132782.2595,335.308736,0,0,0,0,72,4752,47520,10,6402,198,264,132,16005,32,394,0.25,6.0000,9243.1892,11065.1883,0.0000,0.0000,160.0000,18257.2870,78.07138,
1214,saxpy2a,saxpymultivar,,,10240,16,163840.0000,12,0,19,1254,20262,16.15789474,6,396,132782.2595,335.308736,0,0,0,0,72,4752,47520,10,6402,198,264,132,16005,16,788,0.25,6.0000,9243.1892,11065.1883,0.0000,0.0000,320.0000,18257.2870,76.05437,
1215,saxpy2a,saxpymultivar,,,1500,128,192000.0000,12,0,19,1463,23639,16.15789474,6,462,157097.0016,340.0368,0,0,0,0,72,5544,55440,10,7469,231,308,154,21882,128,116,1.0000,7.0000,10224.7278,13149.8606,0.0000,0.0000,46.8750,22578.6969,94.76179,
1216,saxpy3,saxpy3,,,128,16,2048.0000,10,0,63,63,1045,16.58730159,7,7,2014.6,287.8,0,0,0,0,208,208,2080,10,278,4,4,3,9,16,10,0.2500,1.0000,3168.5498,12.5913,0.0000,0.0000,4.0000,11.9474,57.33752,
1217,saxpy3,saxpy3,,,128,32,4096.0000,10,0,63,126,2090,16.58730159,7,14,4701.68832,335.83488,0,0,0,0,208,416,4160,10,556,8,8,6,35,32,10,0.2500,1.0000,3282.3773,58.7711,0.0000,0.0000,4.0000,46.1324,58.69235,
1218,saxpy3,saxpy3,,,256,16,4096.0000,10,0,63,126,2090,16.58730159,7,14,4701.68832,335.83488,0,0,0,0,208,416,4160,10,556,8,8,6,35,16,20,0.2500,1.0000,3282.3773,58.7711,0.0000,0.0000,8.0000,46.1324,60.11969,
1219,saxpy3,saxpy3,,,128,64,8192.0000,10,0,63,252,4180,16.58730159,7,28,8144.01728,290.85776,0,0,0,0,208,832,8320,10,1112,16,16,12,139,64,10,0.2500,1.0000,3509.5230,203.6004,0.0000,0.0000,4.0000,172.5864,63.00967,
1220,saxpy3,saxpy3,,,256,32,8192.0000,10,0,63,252,4180,16.58730159,7,28,8144.01728,290.85776,0,0,0,0,208,832,8320,10,1112,16,16,12,139,32,20,0.2500,1.0000,3509.5230,203.6004,0.0000,0.0000,8.0000,172.5864,62.11982,
1221,saxpy3,saxpy3,,,512,16,8192.0000,10,0,63,252,4180,16.58730159,7,28,8144.01728,290.85776,0,0,0,0,208,832,8320,10,1112,16,16,12,139,16,40,0.2500,1.0000,3509.5230,203.6004,0.0000,0.0000,16.0000,172.5864,65.28352,
1222,saxpy3,saxpy3,,,10,1024,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,1024,1,1.0000,1.0000,3622.8416,328.8329,0.0000,0.0000,0.3125,261.2314,64.20268,
1223,saxpy3,saxpy3,,,20,512,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,512,2,1.0000,1.0000,3622.8416,328.8329,0.0000,0.0000,0.6250,261.2314,65.38312,
1224,saxpy3,saxpy3,,,40,256,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,256,4,1.0000,1.0000,3622.8416,328.8329,0.0000,0.0000,1.2500,261.2314,64.63215,
1225,saxpy3,saxpy3,,,80,128,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,128,7,1.0000,1.0000,3622.8416,328.8329,0.0000,0.0000,2.5000,261.2314,66.2819,
1226,saxpy3,saxpy3,,,160,64,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,64,13,0.5000,1.0000,3622.8416,328.8329,0.0000,0.0000,5.0000,261.2314,63.79042,
1227,saxpy3,saxpy3,,,320,32,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,32,25,0.2500,1.0000,3622.8416,328.8329,0.0000,0.0000,10.0000,261.2314,64.92882,
1228,saxpy3,saxpy3,,,640,16,10240.0000,10,0,63,315,5225,16.58730159,7,35,10522.652,300.6472,0,0,0,0,208,1040,10400,10,1390,20,20,15,217,16,50,0.2500,1.0000,3622.8416,328.8329,0.0000,0.0000,20.0000,261.2314,66.28109,
1229,saxpy3,saxpy3,,,128,128,16384.0000,10,0,63,441,7315,16.58730159,7,49,16170.76048,330.01552,0,0,0,0,208,1456,14560,10,1946,28,28,21,487,128,10,1.0000,2.0000,3848.9715,404.2690,0.0000,0.0000,4.0000,550.7799,72.50101,
1230,saxpy3,saxpy3,,,256,64,16384.0000,10,0,63,441,7315,16.58730159,7,49,16170.76048,330.01552,0,0,0,0,208,1456,14560,10,1946,28,28,21,487,64,20,0.5000,2.0000,3848.9715,404.2690,0.0000,0.0000,8.0000,550.7799,67.07252,
1231,saxpy3,saxpy3,,,512,32,16384.0000,10,0,63,441,7315,16.58730159,7,49,16170.76048,330.01552,0,0,0,0,208,1456,14560,10,1946,28,28,21,487,32,40,0.2500,2.0000,3848.9715,404.2690,0.0000,0.0000,16.0000,550.7799,68.57392,
1232,saxpy3,saxpy3,,,1024,16,16384.0000,10,0,63,441,7315,16.58730159,7,49,16170.76048,330.01552,0,0,0,0,208,1456,14560,10,1946,28,28,21,487,16,79,0.2500,2.0000,3848.9715,404.2690,0.0000,0.0000,32.0000,550.7799,68.80915,
1233,saxpy3,saxpy3,,,1280,16,20480.0000,10,0,63,567,9405,16.58730159,7,63,22024.4472,349.5944,0,0,0,0,208,1872,18720,10,2502,36,36,27,782,16,99,0.2500,2.0000,4074.4267,688.2640,0.0000,0.0000,40.0000,836.2011,69.33646,
